id,title,difficulty,source
P8714,Quiz,Mid,https://codeforces.com/problemset/problem/337/C
P8715,Routine Problem,Mid,https://codeforces.com/problemset/problem/337/B
P8716,Puzzles,Easy,https://codeforces.com/problemset/problem/337/A
P8717,Vasily the Bear and Painting Square,Very Hard,https://codeforces.com/problemset/problem/336/E
P8718,Vasily the Bear and Beautiful Strings,Hard,https://codeforces.com/problemset/problem/336/D
P8719,Vasily the Bear and Sequence,Mid,https://codeforces.com/problemset/problem/336/C
P8720,Vasily the Bear and Fly,Mid,https://codeforces.com/problemset/problem/336/B
P8721,Vasily the Bear and Triangle,Easy,https://codeforces.com/problemset/problem/336/A
P8722,"Buy One, Get One Free",Very Hard,https://codeforces.com/problemset/problem/335/F
P8723,Counting Skyscrapers,Very Hard,https://codeforces.com/problemset/problem/335/E
P8724,Rectangles and Square,Hard,https://codeforces.com/problemset/problem/335/D
P8725,More Reclamation,Hard,https://codeforces.com/problemset/problem/335/C
P8726,Palindrome,Mid,https://codeforces.com/problemset/problem/335/B
P8727,Banana,Mid,https://codeforces.com/problemset/problem/335/A
P8728,Eight Point Sets,Mid,https://codeforces.com/problemset/problem/334/B
P8729,Candy Bags,Easy,https://codeforces.com/problemset/problem/334/A
P8730,Summer Earnings,Very Hard,https://codeforces.com/problemset/problem/333/E
P8731,Characteristics of Rectangles,Hard,https://codeforces.com/problemset/problem/333/D
P8732,Lucky Tickets,Very Hard,https://codeforces.com/problemset/problem/333/C
P8733,Chips,Mid,https://codeforces.com/problemset/problem/333/B
P8734,Secrets,Mid,https://codeforces.com/problemset/problem/333/A
P8735,Binary Key,Hard,https://codeforces.com/problemset/problem/332/E
P8736,Theft of Blueprints,Hard,https://codeforces.com/problemset/problem/332/D
P8737,Students' Revenge,Hard,https://codeforces.com/problemset/problem/332/C
P8738,Maximum Absurdity,Mid,https://codeforces.com/problemset/problem/332/B
P8739,Down the Hatch!,Mid,https://codeforces.com/problemset/problem/332/A
P8740,Deja Vu,Very Hard,https://codeforces.com/problemset/problem/331/E2
P8741,Deja Vu,Very Hard,https://codeforces.com/problemset/problem/331/E1
P8742,Escaping on Beaveractor,Very Hard,https://codeforces.com/problemset/problem/331/D3
P8743,Escaping on Beaveractor,Very Hard,https://codeforces.com/problemset/problem/331/D2
P8744,Escaping on Beaveractor,Hard,https://codeforces.com/problemset/problem/331/D1
P8745,The Great Julya Calendar,Very Hard,https://codeforces.com/problemset/problem/331/C3
P8746,The Great Julya Calendar,Hard,https://codeforces.com/problemset/problem/331/C2
P8747,The Great Julya Calendar,Easy,https://codeforces.com/problemset/problem/331/C1
P8748,Shave Beaver!,Mid,https://codeforces.com/problemset/problem/331/B2
P8749,Shave Beaver!,Mid,https://codeforces.com/problemset/problem/331/B1
P8750,Oh Sweet Beaverette,Mid,https://codeforces.com/problemset/problem/331/A2
P8751,Oh Sweet Beaverette,Mid,https://codeforces.com/problemset/problem/331/A1
P8752,Road Construction,Mid,https://codeforces.com/problemset/problem/330/B
P8753,Cakeminator,Easy,https://codeforces.com/problemset/problem/330/A
P8754,Evil,Very Hard,https://codeforces.com/problemset/problem/329/E
P8755,The Evil Temple and the Moving Rocks,Very Hard,https://codeforces.com/problemset/problem/329/D
P8756,Graph Reconstruction,Hard,https://codeforces.com/problemset/problem/329/C
P8757,Biridian Forest,Mid,https://codeforces.com/problemset/problem/329/B
P8758,Purification,Mid,https://codeforces.com/problemset/problem/329/A
P8759,Sheldon and Ice Pieces,Mid,https://codeforces.com/problemset/problem/328/B
P8760,IQ Test,Mid,https://codeforces.com/problemset/problem/328/A
P8761,Axis Walking,Hard,https://codeforces.com/problemset/problem/327/E
P8762,Block Tower,Mid,https://codeforces.com/problemset/problem/327/D
P8763,Magic Five,Mid,https://codeforces.com/problemset/problem/327/C
P8764,Hungry Sequence,Easy,https://codeforces.com/problemset/problem/327/B
P8765,Flipping Game,Easy,https://codeforces.com/problemset/problem/327/A
P8766,The Red Button,Very Hard,https://codeforces.com/problemset/problem/325/E
P8767,Reclamation,Very Hard,https://codeforces.com/problemset/problem/325/D
P8768,Monsters and Diamonds,Very Hard,https://codeforces.com/problemset/problem/325/C
P8769,Stadium and Games,Mid,https://codeforces.com/problemset/problem/325/B
P8770,Square and Rectangles,Mid,https://codeforces.com/problemset/problem/325/A
P8771,Two permutations,Hard,https://codeforces.com/problemset/problem/323/C
P8772,Tournament-graph,Hard,https://codeforces.com/problemset/problem/323/B
P8773,Black-and-White Cube,Mid,https://codeforces.com/problemset/problem/323/A
P8774,Ciel and Flowers,Mid,https://codeforces.com/problemset/problem/322/B
P8775,Ciel and Dancing,Easy,https://codeforces.com/problemset/problem/322/A
P8776,Ciel and Gondolas,Very Hard,https://codeforces.com/problemset/problem/321/E
P8777,Ciel and Flipboard,Very Hard,https://codeforces.com/problemset/problem/321/D
P8778,Ciel the Commander,Hard,https://codeforces.com/problemset/problem/321/C
P8779,Ciel and Duel,Mid,https://codeforces.com/problemset/problem/321/B
P8780,Ciel and Robot,Mid,https://codeforces.com/problemset/problem/321/A
P8781,Ping-Pong (Easy Version),Mid,https://codeforces.com/problemset/problem/320/B
P8782,Magic Numbers,Easy,https://codeforces.com/problemset/problem/320/A
P8783,Ping-Pong,Very Hard,https://codeforces.com/problemset/problem/319/E
P8784,Have You Ever Heard About the Word?,Very Hard,https://codeforces.com/problemset/problem/319/D
P8785,Kalila and Dimna in the Logging Industry,Hard,https://codeforces.com/problemset/problem/319/C
P8786,Psychos in a Line,Mid,https://codeforces.com/problemset/problem/319/B
P8787,Malek Dance Club,Mid,https://codeforces.com/problemset/problem/319/A
P8788,Strings of Power,Mid,https://codeforces.com/problemset/problem/318/B
P8789,Even Odds,Easy,https://codeforces.com/problemset/problem/318/A
P8790,Princess and Her Shadow,Very Hard,https://codeforces.com/problemset/problem/317/E
P8791,Game with Powers,Hard,https://codeforces.com/problemset/problem/317/D
P8792,Balance,Very Hard,https://codeforces.com/problemset/problem/317/C
P8793,Ants,Hard,https://codeforces.com/problemset/problem/317/B
P8794,Perfect Pair,Mid,https://codeforces.com/problemset/problem/317/A
P8795,Good Substrings,Hard,https://codeforces.com/problemset/problem/316/G3
P8796,Good Substrings,Hard,https://codeforces.com/problemset/problem/316/G2
P8797,Good Substrings,Mid,https://codeforces.com/problemset/problem/316/G1
P8798,Suns and Rays,Hard,https://codeforces.com/problemset/problem/316/F3
P8799,Suns and Rays,Hard,https://codeforces.com/problemset/problem/316/F2
P8800,Suns and Rays,Hard,https://codeforces.com/problemset/problem/316/F1
P8801,Summer Homework,Hard,https://codeforces.com/problemset/problem/316/E3
P8802,Summer Homework,Hard,https://codeforces.com/problemset/problem/316/E2
P8803,Summer Homework,Mid,https://codeforces.com/problemset/problem/316/E1
P8804,PE Lesson,Hard,https://codeforces.com/problemset/problem/316/D3
P8805,PE Lesson,Hard,https://codeforces.com/problemset/problem/316/D2
P8806,PE Lesson,Hard,https://codeforces.com/problemset/problem/316/D1
P8807,Tidying Up,Hard,https://codeforces.com/problemset/problem/316/C2
P8808,Tidying Up,Hard,https://codeforces.com/problemset/problem/316/C1
P8809,EKG,Mid,https://codeforces.com/problemset/problem/316/B2
P8810,EKG,Mid,https://codeforces.com/problemset/problem/316/B1
P8811,Special Task,Mid,https://codeforces.com/problemset/problem/316/A2
P8812,Special Task,Easy,https://codeforces.com/problemset/problem/316/A1
P8813,Sereja and Array,Easy,https://codeforces.com/problemset/problem/315/B
P8814,Sereja and Bottles,Mid,https://codeforces.com/problemset/problem/315/A
P8815,Sereja and Squares,Very Hard,https://codeforces.com/problemset/problem/314/E
P8816,Sereja and Straight Lines,Very Hard,https://codeforces.com/problemset/problem/314/D
P8817,Sereja and Subsequences,Hard,https://codeforces.com/problemset/problem/314/C
P8818,Sereja and Periods,Hard,https://codeforces.com/problemset/problem/314/B
P8819,Sereja and Contest,Mid,https://codeforces.com/problemset/problem/314/A
P8820,Ilya and Two Numbers,Hard,https://codeforces.com/problemset/problem/313/E
P8821,Ilya and Roads,Hard,https://codeforces.com/problemset/problem/313/D
P8822,Ilya and Matrix,Mid,https://codeforces.com/problemset/problem/313/C
P8823,Ilya and Queries,Easy,https://codeforces.com/problemset/problem/313/B
P8824,Ilya and Bank Account,Easy,https://codeforces.com/problemset/problem/313/A
P8825,Archer,Mid,https://codeforces.com/problemset/problem/312/B
P8826,Whose sentence is it?,Easy,https://codeforces.com/problemset/problem/312/A
P8827,Biologist,Hard,https://codeforces.com/problemset/problem/311/E
P8828,Interval Cubing,Very Hard,https://codeforces.com/problemset/problem/311/D
P8829,Fetch the Treasure,Very Hard,https://codeforces.com/problemset/problem/311/C
P8830,Cats Transport,Hard,https://codeforces.com/problemset/problem/311/B
P8831,The Closest Pair,Mid,https://codeforces.com/problemset/problem/311/A
P8832,Sheep,Very Hard,https://codeforces.com/problemset/problem/309/E
P8833,Tennis Rackets,Very Hard,https://codeforces.com/problemset/problem/309/D
P8834,Memory for Arrays,Mid,https://codeforces.com/problemset/problem/309/C
P8835,Context Advertising,Hard,https://codeforces.com/problemset/problem/309/B
P8836,Morning run,Hard,https://codeforces.com/problemset/problem/309/A
P8837,Polygon,Hard,https://codeforces.com/problemset/problem/306/D
P8838,"White, Black and White Again",Hard,https://codeforces.com/problemset/problem/306/C
P8839,Optimizer,Hard,https://codeforces.com/problemset/problem/306/B
P8840,Candies,Easy,https://codeforces.com/problemset/problem/306/A
P8841,Playing with String,Hard,https://codeforces.com/problemset/problem/305/E
P8842,Olya and Graph,Hard,https://codeforces.com/problemset/problem/305/D
P8843,Ivan and Powers of Two,Mid,https://codeforces.com/problemset/problem/305/C
P8844,Continued Fractions,Mid,https://codeforces.com/problemset/problem/305/B
P8845,Strange Addition,Mid,https://codeforces.com/problemset/problem/305/A
P8846,Calendar,Mid,https://codeforces.com/problemset/problem/304/B
P8847,Pythagorean Theorem II,Easy,https://codeforces.com/problemset/problem/304/A
P8848,Random Ranking,Very Hard,https://codeforces.com/problemset/problem/303/E
P8849,Rotatable Number,Very Hard,https://codeforces.com/problemset/problem/303/D
P8850,Minimum Modular,Hard,https://codeforces.com/problemset/problem/303/C
P8851,Rectangle Puzzle II,Mid,https://codeforces.com/problemset/problem/303/B
P8852,Lucky Permutation Triple,Mid,https://codeforces.com/problemset/problem/303/A
P8853,Eugeny and Play List,Easy,https://codeforces.com/problemset/problem/302/B
P8854,Eugeny and Array,Easy,https://codeforces.com/problemset/problem/302/A
P8855,Yaroslav and Arrangements,Very Hard,https://codeforces.com/problemset/problem/301/E
P8856,Yaroslav and Divisors,Hard,https://codeforces.com/problemset/problem/301/D
P8857,Yaroslav and Algorithm,Very Hard,https://codeforces.com/problemset/problem/301/C
P8858,Yaroslav and Time,Hard,https://codeforces.com/problemset/problem/301/B
P8859,Yaroslav and Sequence,Mid,https://codeforces.com/problemset/problem/301/A
P8860,Empire Strikes Back,Hard,https://codeforces.com/problemset/problem/300/E
P8861,Painting Square,Hard,https://codeforces.com/problemset/problem/300/D
P8862,Beautiful Numbers,Mid,https://codeforces.com/problemset/problem/300/C
P8863,Coach,Mid,https://codeforces.com/problemset/problem/300/B
P8864,Array,Easy,https://codeforces.com/problemset/problem/300/A
P8865,Ksusha the Squirrel,Easy,https://codeforces.com/problemset/problem/299/B
P8866,Ksusha and Array,Easy,https://codeforces.com/problemset/problem/299/A
P8867,Sail,Easy,https://codeforces.com/problemset/problem/298/B
P8868,Snow Footprints,Mid,https://codeforces.com/problemset/problem/298/A
P8869,Mystic Carvings,Very Hard,https://codeforces.com/problemset/problem/297/E
P8870,Color the Carpet,Very Hard,https://codeforces.com/problemset/problem/297/D
P8871,Splitting the Uniqueness,Hard,https://codeforces.com/problemset/problem/297/C
P8872,Fish Weight,Mid,https://codeforces.com/problemset/problem/297/B
P8873,Parity Game,Mid,https://codeforces.com/problemset/problem/297/A
P8874,Yaroslav and Two Strings,Hard,https://codeforces.com/problemset/problem/296/B
P8875,Yaroslav and Permutations,Easy,https://codeforces.com/problemset/problem/296/A
P8876,Yaroslav and Points,Very Hard,https://codeforces.com/problemset/problem/295/E
P8877,Greg and Caves,Hard,https://codeforces.com/problemset/problem/295/D
P8878,Greg and Friends,Hard,https://codeforces.com/problemset/problem/295/C
P8879,Greg and Graph,Mid,https://codeforces.com/problemset/problem/295/B
P8880,Greg and Array,Mid,https://codeforces.com/problemset/problem/295/A
P8881,Shaass the Great,Hard,https://codeforces.com/problemset/problem/294/E
P8882,Shaass and Painter Robot,Very Hard,https://codeforces.com/problemset/problem/294/D
P8883,Shaass and Lights,Mid,https://codeforces.com/problemset/problem/294/C
P8884,Shaass and Bookshelf,Mid,https://codeforces.com/problemset/problem/294/B
P8885,Shaass and Oskols,Easy,https://codeforces.com/problemset/problem/294/A
P8886,Close Vertices,Very Hard,https://codeforces.com/problemset/problem/293/E
P8887,Ksusha and Square,Very Hard,https://codeforces.com/problemset/problem/293/D
P8888,Cube Problem,Hard,https://codeforces.com/problemset/problem/293/C
P8889,Distinct Paths,Very Hard,https://codeforces.com/problemset/problem/293/B
P8890,Weird Game,Mid,https://codeforces.com/problemset/problem/293/A
P8891,Copying Data,Mid,https://codeforces.com/problemset/problem/292/E
P8892,Connected Components,Mid,https://codeforces.com/problemset/problem/292/D
P8893,Beautiful IP Addresses,Hard,https://codeforces.com/problemset/problem/292/C
P8894,Network Topology,Easy,https://codeforces.com/problemset/problem/292/B
P8895,SMSC,Easy,https://codeforces.com/problemset/problem/292/A
P8896,Tree-String Problem,Hard,https://codeforces.com/problemset/problem/291/E
P8897,Parallel Programming,Mid,https://codeforces.com/problemset/problem/291/D
P8898,Network Mask,Mid,https://codeforces.com/problemset/problem/291/C
P8899,Command Line Arguments,Mid,https://codeforces.com/problemset/problem/291/B
P8900,Spyke Talks,Easy,https://codeforces.com/problemset/problem/291/A
P8901,Greedy Petya,Very Hard,https://codeforces.com/problemset/problem/290/F
P8902,HQ,Very Hard,https://codeforces.com/problemset/problem/290/E
P8903,Orange,Mid,https://codeforces.com/problemset/problem/290/D
P8904,WTF?,Mid,https://codeforces.com/problemset/problem/290/C
P8905,QR code,Mid,https://codeforces.com/problemset/problem/290/B
P8906,Mysterious strings,Mid,https://codeforces.com/problemset/problem/290/A
P8907,Polo the Penguin and Matrix,Mid,https://codeforces.com/problemset/problem/289/B
P8908,Polo the Penguin and Segments ,Easy,https://codeforces.com/problemset/problem/289/A
P8909,Polo the Penguin and Lucky Numbers,Very Hard,https://codeforces.com/problemset/problem/288/E
P8910,Polo the Penguin and Trees ,Hard,https://codeforces.com/problemset/problem/288/D
P8911,Polo the Penguin and XOR operation,Mid,https://codeforces.com/problemset/problem/288/C
P8912,Polo the Penguin and Houses ,Mid,https://codeforces.com/problemset/problem/288/B
P8913,Polo the Penguin and Strings,Mid,https://codeforces.com/problemset/problem/288/A
P8914,Pipeline,Mid,https://codeforces.com/problemset/problem/287/B
P8915,IQ Test,Easy,https://codeforces.com/problemset/problem/287/A
P8916,Ladies' Shop,Very Hard,https://codeforces.com/problemset/problem/286/E
P8917,Tourists,Very Hard,https://codeforces.com/problemset/problem/286/D
P8918,Main Sequence,Hard,https://codeforces.com/problemset/problem/286/C
P8919,Shifting,Hard,https://codeforces.com/problemset/problem/286/B
P8920,Lucky Permutation,Mid,https://codeforces.com/problemset/problem/286/A
P8921,Positions in Permutations,Very Hard,https://codeforces.com/problemset/problem/285/E
P8922,Permutation Sum,Mid,https://codeforces.com/problemset/problem/285/D
P8923,Building Permutation,Easy,https://codeforces.com/problemset/problem/285/C
P8924,Find Marble,Easy,https://codeforces.com/problemset/problem/285/B
P8925,Slightly Decreasing Permutations,Easy,https://codeforces.com/problemset/problem/285/A
P8926,Cows and Poker Game,Easy,https://codeforces.com/problemset/problem/284/B
P8927,Cows and Primitive Roots,Mid,https://codeforces.com/problemset/problem/284/A
P8928,Cow Tennis Tournament,Very Hard,https://codeforces.com/problemset/problem/283/E
P8929,Cows and Cool Sequences,Hard,https://codeforces.com/problemset/problem/283/D
P8930,Coin Troubles,Hard,https://codeforces.com/problemset/problem/283/C
P8931,Cow Program,Mid,https://codeforces.com/problemset/problem/283/B
P8932,Cows and Sequence,Mid,https://codeforces.com/problemset/problem/283/A
P8933,Sausage Maximization,Hard,https://codeforces.com/problemset/problem/282/E
P8934,Yet Another Number Game,Hard,https://codeforces.com/problemset/problem/282/D
P8935,XOR and OR,Mid,https://codeforces.com/problemset/problem/282/C
P8936,Painting Eggs,Mid,https://codeforces.com/problemset/problem/282/B
P8937,Bit++,Easy,https://codeforces.com/problemset/problem/282/A
P8938,Nearest Fraction,Mid,https://codeforces.com/problemset/problem/281/B
P8939,Word Capitalization,Easy,https://codeforces.com/problemset/problem/281/A
P8940,Sequence Transformation,Very Hard,https://codeforces.com/problemset/problem/280/E
P8941,k-Maximum Subsequence Sum,Very Hard,https://codeforces.com/problemset/problem/280/D
P8942,Game on Tree,Hard,https://codeforces.com/problemset/problem/280/C
P8943,Maximum Xor Secondary,Mid,https://codeforces.com/problemset/problem/280/B
P8944,Rectangle Puzzle,Hard,https://codeforces.com/problemset/problem/280/A
P8945,Beautiful Decomposition,Mid,https://codeforces.com/problemset/problem/279/E
P8946,The Minimum Number of Variables,Hard,https://codeforces.com/problemset/problem/279/D
P8947,Ladder,Mid,https://codeforces.com/problemset/problem/279/C
P8948,Books,Mid,https://codeforces.com/problemset/problem/279/B
P8949,Point on Spiral,Mid,https://codeforces.com/problemset/problem/279/A
P8950,New Problem,Mid,https://codeforces.com/problemset/problem/278/B
P8951,Circle Line,Easy,https://codeforces.com/problemset/problem/278/A
P8952,Binary Tree on Plane,Hard,https://codeforces.com/problemset/problem/277/E
P8953,Google Code Jam,Very Hard,https://codeforces.com/problemset/problem/277/D
P8954,Game,Hard,https://codeforces.com/problemset/problem/277/C
P8955,Set of Points,Hard,https://codeforces.com/problemset/problem/277/B
P8956,Learning Languages,Mid,https://codeforces.com/problemset/problem/277/A
P8957,Little Girl and Problem on Trees,Hard,https://codeforces.com/problemset/problem/276/E
P8958,Little Girl and Maximum XOR,Mid,https://codeforces.com/problemset/problem/276/D
P8959,Little Girl and Maximum Sum,Mid,https://codeforces.com/problemset/problem/276/C
P8960,Little Girl and Game,Mid,https://codeforces.com/problemset/problem/276/B
P8961,Lunch Rush,Easy,https://codeforces.com/problemset/problem/276/A
P8962,Convex Shape,Mid,https://codeforces.com/problemset/problem/275/B
P8963,Lights Out,Easy,https://codeforces.com/problemset/problem/275/A
P8964,Mirror Room,Very Hard,https://codeforces.com/problemset/problem/274/E
P8965,Lovely Matrix,Hard,https://codeforces.com/problemset/problem/274/D
P8966,The Last Hole!,Very Hard,https://codeforces.com/problemset/problem/274/C
P8967,Zero Tree,Mid,https://codeforces.com/problemset/problem/274/B
P8968,k-Multiple Free Set,Mid,https://codeforces.com/problemset/problem/274/A
P8969,Dima and Game,Very Hard,https://codeforces.com/problemset/problem/273/E
P8970,Dima and Figure,Hard,https://codeforces.com/problemset/problem/273/D
P8971,Dima and Horses,Hard,https://codeforces.com/problemset/problem/272/E
P8972,Dima and Two Sequences,Mid,https://codeforces.com/problemset/problem/272/D
P8973,Dima and Staircase,Mid,https://codeforces.com/problemset/problem/272/C
P8974,Dima and Sequence,Mid,https://codeforces.com/problemset/problem/272/B
P8975,Dima and Friends,Easy,https://codeforces.com/problemset/problem/272/A
P8976,Three Horses,Hard,https://codeforces.com/problemset/problem/271/E
P8977,Good Substrings,Mid,https://codeforces.com/problemset/problem/271/D
P8978,Secret,Mid,https://codeforces.com/problemset/problem/271/C
P8979,Prime Matrix,Mid,https://codeforces.com/problemset/problem/271/B
P8980,Beautiful Year,Easy,https://codeforces.com/problemset/problem/271/A
P8981,Multithreading,Mid,https://codeforces.com/problemset/problem/270/B
P8982,Fancy Fence,Easy,https://codeforces.com/problemset/problem/270/A
P8983,String Theory,Very Hard,https://codeforces.com/problemset/problem/269/E
P8984,Maximum Waterfall,Very Hard,https://codeforces.com/problemset/problem/269/D
P8985,Flawed Flow,Hard,https://codeforces.com/problemset/problem/269/C
P8986,Greenhouse Effect,Mid,https://codeforces.com/problemset/problem/269/B
P8987,Magical Boxes,Mid,https://codeforces.com/problemset/problem/269/A
P8988,Playlist,Hard,https://codeforces.com/problemset/problem/268/E
P8989,Wall Bars,Hard,https://codeforces.com/problemset/problem/268/D
P8990,Beautiful Sets of Points,Mid,https://codeforces.com/problemset/problem/268/C
P8991,Buttons,Easy,https://codeforces.com/problemset/problem/268/B
P8992,Games,Easy,https://codeforces.com/problemset/problem/268/A
P8993,Berland Traffic,Very Hard,https://codeforces.com/problemset/problem/267/C
P8994,Dominoes,Hard,https://codeforces.com/problemset/problem/267/B
P8995,Subtractions,Easy,https://codeforces.com/problemset/problem/267/A
P8996,More Queries to Array...,Very Hard,https://codeforces.com/problemset/problem/266/E
P8997,BerDonalds,Hard,https://codeforces.com/problemset/problem/266/D
P8998,Below the Diagonal,Hard,https://codeforces.com/problemset/problem/266/C
P8999,Queue at the School,Easy,https://codeforces.com/problemset/problem/266/B
P9000,Stones on the Table,Easy,https://codeforces.com/problemset/problem/266/A
P9001,Roadside Trees (Simplified Edition),Easy,https://codeforces.com/problemset/problem/265/B
P9002,Colorful Stones (Simplified Edition),Easy,https://codeforces.com/problemset/problem/265/A
P9003,Roadside Trees,Very Hard,https://codeforces.com/problemset/problem/264/E
P9004,Colorful Stones,Very Hard,https://codeforces.com/problemset/problem/264/D
P9005,Choosing Balls,Hard,https://codeforces.com/problemset/problem/264/C
P9006,Good Sequences,Mid,https://codeforces.com/problemset/problem/264/B
P9007,Escape from Stones,Easy,https://codeforces.com/problemset/problem/264/A
P9008,Rhombus,Very Hard,https://codeforces.com/problemset/problem/263/E
P9009,Cycle in Graph,Mid,https://codeforces.com/problemset/problem/263/D
P9010,Circle of Numbers,Hard,https://codeforces.com/problemset/problem/263/C
P9011,Squares,Easy,https://codeforces.com/problemset/problem/263/B
P9012,Beautiful Matrix,Easy,https://codeforces.com/problemset/problem/263/A
P9013,Roma and Changing Signs,Easy,https://codeforces.com/problemset/problem/262/B
P9014,Roma and Lucky Numbers,Easy,https://codeforces.com/problemset/problem/262/A
P9015,Maxim and Calculator,Very Hard,https://codeforces.com/problemset/problem/261/E
P9016,Maxim and Increasing Subsequence,Very Hard,https://codeforces.com/problemset/problem/261/D
P9017,Maxim and Matrix,Hard,https://codeforces.com/problemset/problem/261/C
P9018,Maxim and Restaurant,Mid,https://codeforces.com/problemset/problem/261/B
P9019,Maxim and Discounts,Mid,https://codeforces.com/problemset/problem/261/A
P9020,Dividing Kingdom,Very Hard,https://codeforces.com/problemset/problem/260/E
P9021,Black and White Tree,Hard,https://codeforces.com/problemset/problem/260/D
P9022,Balls and Boxes,Mid,https://codeforces.com/problemset/problem/260/C
P9023,Ancient Prophesy,Mid,https://codeforces.com/problemset/problem/260/B
P9024,Adding Digits,Mid,https://codeforces.com/problemset/problem/260/A
P9025,Little Elephant and Magic Square,Easy,https://codeforces.com/problemset/problem/259/B
P9026,Little Elephant and Chess,Easy,https://codeforces.com/problemset/problem/259/A
P9027,Little Elephant and Tree,Hard,https://codeforces.com/problemset/problem/258/E
P9028,Little Elephant and Broken Sorting,Very Hard,https://codeforces.com/problemset/problem/258/D
P9029,Little Elephant and LCM,Hard,https://codeforces.com/problemset/problem/258/C
P9030,Little Elephant and Elections,Mid,https://codeforces.com/problemset/problem/258/B
P9031,Little Elephant and Bits,Easy,https://codeforces.com/problemset/problem/258/A
P9032,Greedy Elevator,Hard,https://codeforces.com/problemset/problem/257/E
P9033,Sum,Mid,https://codeforces.com/problemset/problem/257/D
P9034,View Angle,Mid,https://codeforces.com/problemset/problem/257/C
P9035,Playing Cubes,Mid,https://codeforces.com/problemset/problem/257/B
P9036,Sockets,Easy,https://codeforces.com/problemset/problem/257/A
P9037,Lucky Arrays,Hard,https://codeforces.com/problemset/problem/256/E
P9038,Liars and Serge,Very Hard,https://codeforces.com/problemset/problem/256/D
P9039,Furlo and Rublo and Game,Hard,https://codeforces.com/problemset/problem/255/E
P9040,Mr. Bender and Square,Mid,https://codeforces.com/problemset/problem/255/D
P9041,Almost Arithmetical Progression,Mid,https://codeforces.com/problemset/problem/255/C
P9042,Code Parsing,Easy,https://codeforces.com/problemset/problem/255/B
P9043,Greg's Workout,Easy,https://codeforces.com/problemset/problem/255/A
P9044,Dormitory,Hard,https://codeforces.com/problemset/problem/254/E
P9045,Rats,Hard,https://codeforces.com/problemset/problem/254/D
P9046,Anagram,Mid,https://codeforces.com/problemset/problem/254/C
P9047,Jury Size,Mid,https://codeforces.com/problemset/problem/254/B
P9048,Cards with Numbers,Easy,https://codeforces.com/problemset/problem/254/A
P9049,Printer,Hard,https://codeforces.com/problemset/problem/253/E
P9050,Table with Letters - 2,Hard,https://codeforces.com/problemset/problem/253/D
P9051,Text Editor,Mid,https://codeforces.com/problemset/problem/253/C
P9052,Physics Practical,Mid,https://codeforces.com/problemset/problem/253/B
P9053,Boys and Girls,Easy,https://codeforces.com/problemset/problem/253/A
P9054,Unsorting Array,Mid,https://codeforces.com/problemset/problem/252/B
P9055,Little Xor,Easy,https://codeforces.com/problemset/problem/252/A
P9056,Tree and Table,Very Hard,https://codeforces.com/problemset/problem/251/E
P9057,Two Sets,Very Hard,https://codeforces.com/problemset/problem/251/D
P9058,Number Transformation,Hard,https://codeforces.com/problemset/problem/251/C
P9059,Playing with Permutations,Mid,https://codeforces.com/problemset/problem/251/B
P9060,Points on Line,Mid,https://codeforces.com/problemset/problem/251/A
P9061,Mad Joe,Hard,https://codeforces.com/problemset/problem/250/E
P9062,Building Bridge,Mid,https://codeforces.com/problemset/problem/250/D
P9063,Movie Critics,Mid,https://codeforces.com/problemset/problem/250/C
P9064,Restoring IPv6,Mid,https://codeforces.com/problemset/problem/250/B
P9065,Paper Work,Easy,https://codeforces.com/problemset/problem/250/A
P9066,Endless Matrix,Very Hard,https://codeforces.com/problemset/problem/249/E
P9067,Donkey and Stars,Very Hard,https://codeforces.com/problemset/problem/249/D
P9068,Piglet's Birthday,Very Hard,https://codeforces.com/problemset/problem/248/E
P9069,Sweets for Everyone!,Hard,https://codeforces.com/problemset/problem/248/D
P9070,Robo-Footballer,Hard,https://codeforces.com/problemset/problem/248/C
P9071,Chilly Willy,Mid,https://codeforces.com/problemset/problem/248/B
P9072,Cupboards,Easy,https://codeforces.com/problemset/problem/248/A
P9073,Blood Cousins Return,Hard,https://codeforces.com/problemset/problem/246/E
P9074,Colorful Graph,Mid,https://codeforces.com/problemset/problem/246/D
P9075,Beauty Pageant,Mid,https://codeforces.com/problemset/problem/246/C
P9076,Increase and Decrease,Mid,https://codeforces.com/problemset/problem/246/B
P9077,Buggy Sorting,Easy,https://codeforces.com/problemset/problem/246/A
P9078,Queries for Number of Palindromes,Mid,https://codeforces.com/problemset/problem/245/H
P9079,Suggested Friends,Hard,https://codeforces.com/problemset/problem/245/G
P9080,Log Stream Analysis,Hard,https://codeforces.com/problemset/problem/245/F
P9081,Mishap in Club,Mid,https://codeforces.com/problemset/problem/245/E
P9082,Restoring Table,Mid,https://codeforces.com/problemset/problem/245/D
P9083,Game with Coins,Mid,https://codeforces.com/problemset/problem/245/C
P9084,Internet Address,Easy,https://codeforces.com/problemset/problem/245/B
P9085,System Administrator,Easy,https://codeforces.com/problemset/problem/245/A
P9086,Undoubtedly Lucky Numbers,Mid,https://codeforces.com/problemset/problem/244/B
P9087,Dividing Orange,Easy,https://codeforces.com/problemset/problem/244/A
P9088,Matrix,Very Hard,https://codeforces.com/problemset/problem/243/E
P9089,Cubes,Very Hard,https://codeforces.com/problemset/problem/243/D
P9090,Colorado Potato Beetle,Hard,https://codeforces.com/problemset/problem/243/C
