subject_id,relation,object_id
P7868,考察,KP16
P7868,考察,KP4
P7868,考察,KP8
P7868,考察,KP22
P7869,考察,KP7
P7869,考察,KP20
P7869,考察,KP6
P7869,考察,KP11
P7870,考察,KP2
P7870,考察,KP19
P7870,考察,KP8
P7871,考察,KP3
P7871,考察,KP6
P7871,考察,KP11
P7872,考察,KP3
P7872,考察,KP5
P7872,考察,KP6
P7873,考察,KP2
P7873,考察,KP13
P7873,考察,KP9
P7873,考察,KP8
P7873,考察,KP25
P7874,考察,KP5
P7875,考察,KP2
P7875,考察,KP5
P7875,考察,KP6
P7876,考察,KP3
P7876,考察,KP4
P7876,考察,KP13
P7876,考察,KP34
P7876,考察,KP11
P7876,考察,KP17
P7877,考察,KP16
P7877,考察,KP21
P7877,考察,KP13
P7877,考察,KP8
P7878,考察,KP2
P7878,考察,KP3
P7878,考察,KP4
P7878,考察,KP9
P7878,考察,KP8
P7878,考察,KP6
P7879,考察,KP12
P7879,考察,KP5
P7879,考察,KP8
P7879,考察,KP6
P7880,考察,KP9
P7880,考察,KP5
P7880,考察,KP8
P7881,考察,KP2
P7881,考察,KP5
P7882,考察,KP9
P7883,考察,KP21
P7883,考察,KP13
P7883,考察,KP17
P7884,考察,KP1
P7884,考察,KP5
P7884,考察,KP8
P7885,考察,KP3
P7886,考察,KP3
P7886,考察,KP9
P7886,考察,KP6
P7887,考察,KP5
P7888,考察,KP2
P7888,考察,KP9
P7888,考察,KP11
P7889,考察,KP2
P7889,考察,KP8
P7889,考察,KP11
P7890,考察,KP4
P7890,考察,KP31
P7890,考察,KP13
P7890,考察,KP8
P7890,考察,KP27
P7891,考察,KP1
P7891,考察,KP13
P7891,考察,KP9
P7892,考察,KP21
P7892,考察,KP24
P7892,考察,KP13
P7893,考察,KP1
P7893,考察,KP16
P7893,考察,KP12
P7893,考察,KP9
P7893,考察,KP5
P7893,考察,KP8
P7894,考察,KP16
P7894,考察,KP4
P7894,考察,KP8
P7895,考察,KP2
P7895,考察,KP4
P7895,考察,KP33
P7895,考察,KP9
P7895,考察,KP5
P7895,考察,KP11
P7896,考察,KP2
P7896,考察,KP16
P7896,考察,KP3
P7896,考察,KP19
P7896,考察,KP8
P7896,考察,KP6
P7897,考察,KP2
P7897,考察,KP4
P7897,考察,KP9
P7897,考察,KP8
P7897,考察,KP37
P7897,考察,KP22
P7898,考察,KP5
P7898,考察,KP8
P7899,考察,KP5
P7899,考察,KP8
P7900,考察,KP1
P7900,考察,KP3
P7900,考察,KP5
P7901,考察,KP16
P7901,考察,KP5
P7901,考察,KP8
P7901,考察,KP30
P7901,考察,KP22
P7902,考察,KP1
P7902,考察,KP9
P7903,考察,KP2
P7903,考察,KP12
P7903,考察,KP5
P7903,考察,KP11
P7904,考察,KP2
P7904,考察,KP5
P7904,考察,KP6
P7905,考察,KP12
P7905,考察,KP9
P7905,考察,KP5
P7905,考察,KP8
P7906,考察,KP12
P7906,考察,KP13
P7906,考察,KP5
P7907,考察,KP2
P7907,考察,KP4
P7907,考察,KP8
P7908,考察,KP23
P7908,考察,KP2
P7909,考察,KP2
P7909,考察,KP4
P7909,考察,KP9
P7909,考察,KP5
P7909,考察,KP11
P7910,考察,KP1
P7910,考察,KP8
P7911,考察,KP12
P7911,考察,KP9
P7911,考察,KP6
P7912,考察,KP3
P7912,考察,KP7
P7913,考察,KP19
P7913,考察,KP8
P7914,考察,KP9
P7914,考察,KP5
P7915,考察,KP26
P7916,考察,KP12
P7916,考察,KP21
P7916,考察,KP13
P7916,考察,KP9
P7917,考察,KP5
P7917,考察,KP11
P7918,考察,KP2
P7918,考察,KP4
P7918,考察,KP9
P7918,考察,KP5
P7919,考察,KP2
P7919,考察,KP5
P7919,考察,KP11
P7920,考察,KP3
P7920,考察,KP34
P7920,考察,KP11
P7920,考察,KP17
P7921,考察,KP12
P7921,考察,KP21
P7921,考察,KP13
P7922,考察,KP23
P7922,考察,KP16
P7922,考察,KP4
P7922,考察,KP8
P7922,考察,KP22
P7923,考察,KP1
P7923,考察,KP3
P7923,考察,KP4
P7923,考察,KP24
P7924,考察,KP2
P7924,考察,KP9
P7924,考察,KP5
P7924,考察,KP8
P7925,考察,KP29
P7925,考察,KP13
P7925,考察,KP8
P7926,考察,KP12
P7926,考察,KP4
P7926,考察,KP8
P7926,考察,KP22
P7927,考察,KP2
P7927,考察,KP21
P7927,考察,KP26
P7928,考察,KP2
P7928,考察,KP9
P7928,考察,KP5
P7928,考察,KP6
P7929,考察,KP2
P7929,考察,KP5
P7929,考察,KP8
P7930,考察,KP13
P7930,考察,KP9
P7930,考察,KP25
P7931,考察,KP9
P7931,考察,KP5
P7931,考察,KP6
P7932,考察,KP4
P7932,考察,KP9
P7933,考察,KP9
P7934,考察,KP5
P7935,考察,KP12
P7935,考察,KP5
P7936,考察,KP5
P7936,考察,KP11
P7937,考察,KP12
P7937,考察,KP3
P7938,考察,KP4
P7938,考察,KP17
P7939,考察,KP23
P7939,考察,KP4
P7940,考察,KP12
P7940,考察,KP13
P7940,考察,KP25
P7941,考察,KP4
P7942,考察,KP4
P7942,考察,KP9
P7943,考察,KP13
P7943,考察,KP25
P7944,考察,KP21
P7944,考察,KP4
P7944,考察,KP20
P7944,考察,KP8
P7944,考察,KP22
P7945,考察,KP12
P7945,考察,KP13
P7945,考察,KP8
P7946,考察,KP3
P7947,考察,KP3
P7947,考察,KP6
P7948,考察,KP1
P7948,考察,KP3
P7948,考察,KP5
P7948,考察,KP6
P7948,考察,KP17
P7949,考察,KP4
P7949,考察,KP27
P7950,考察,KP21
P7951,考察,KP9
P7951,考察,KP5
P7952,考察,KP5
P7953,考察,KP14
P7953,考察,KP3
P7953,考察,KP21
P7953,考察,KP9
P7954,考察,KP12
P7954,考察,KP8
P7954,考察,KP6
P7955,考察,KP2
P7955,考察,KP3
P7955,考察,KP8
P7955,考察,KP6
P7956,考察,KP21
P7956,考察,KP4
P7956,考察,KP8
P7956,考察,KP17
P7957,考察,KP2
P7957,考察,KP12
P7957,考察,KP5
P7958,考察,KP1
P7958,考察,KP2
P7958,考察,KP9
P7958,考察,KP5
P7958,考察,KP8
P7959,考察,KP12
P7959,考察,KP4
P7959,考察,KP9
P7959,考察,KP5
P7960,考察,KP2
P7960,考察,KP5
P7961,考察,KP3
P7961,考察,KP7
P7961,考察,KP17
P7962,考察,KP4
P7962,考察,KP26
P7963,考察,KP19
P7963,考察,KP8
P7964,考察,KP9
P7964,考察,KP20
P7964,考察,KP34
P7964,考察,KP11
P7965,考察,KP1
P7965,考察,KP9
P7965,考察,KP8
P7966,考察,KP23
P7966,考察,KP2
P7966,考察,KP16
P7966,考察,KP5
P7967,考察,KP2
P7967,考察,KP5
P7968,考察,KP23
P7968,考察,KP4
P7968,考察,KP20
P7968,考察,KP37
P7969,考察,KP12
P7969,考察,KP9
P7969,考察,KP20
P7969,考察,KP5
P7970,考察,KP1
P7970,考察,KP12
P7970,考察,KP3
P7970,考察,KP9
P7971,考察,KP8
P7972,考察,KP4
P7972,考察,KP9
P7972,考察,KP8
P7973,考察,KP12
P7973,考察,KP5
P7973,考察,KP8
P7974,考察,KP20
P7974,考察,KP34
P7974,考察,KP11
P7975,考察,KP12
P7975,考察,KP4
P7975,考察,KP9
P7975,考察,KP20
P7975,考察,KP11
P7975,考察,KP10
P7976,考察,KP3
P7976,考察,KP4
P7977,考察,KP26
P7977,考察,KP9
P7977,考察,KP5
P7977,考察,KP8
P7978,考察,KP21
P7978,考察,KP4
P7978,考察,KP13
P7978,考察,KP11
P7978,考察,KP17
P7979,考察,KP1
P7979,考察,KP3
P7979,考察,KP21
P7979,考察,KP9
P7979,考察,KP17
P7980,考察,KP32
P7981,考察,KP32
P7981,考察,KP19
P7982,考察,KP32
P7983,考察,KP32
P7984,考察,KP32
P7985,考察,KP32
P7986,考察,KP32
P7987,考察,KP32
P7988,考察,KP32
P7989,考察,KP2
P7989,考察,KP9
P7989,考察,KP6
P7990,考察,KP19
P7990,考察,KP6
P7991,考察,KP23
P7991,考察,KP2
P7991,考察,KP31
P7992,考察,KP21
P7992,考察,KP13
P7993,考察,KP3
P7993,考察,KP4
P7993,考察,KP9
P7993,考察,KP5
P7993,考察,KP6
P7994,考察,KP1
P7994,考察,KP3
P7994,考察,KP5
P7995,考察,KP9
P7996,考察,KP5
P7996,考察,KP8
P7997,考察,KP9
P7997,考察,KP17
P7998,考察,KP3
P7998,考察,KP7
P7999,考察,KP4
P7999,考察,KP5
P8000,考察,KP20
P8000,考察,KP34
P8000,考察,KP11
P8001,考察,KP2
P8001,考察,KP9
P8001,考察,KP8
P8002,考察,KP21
P8002,考察,KP9
P8002,考察,KP5
P8003,考察,KP2
P8003,考察,KP5
P8004,考察,KP1
P8004,考察,KP23
P8004,考察,KP2
P8004,考察,KP4
P8004,考察,KP8
P8004,考察,KP37
P8005,考察,KP12
P8005,考察,KP3
P8005,考察,KP13
P8005,考察,KP9
P8005,考察,KP25
P8006,考察,KP9
P8006,考察,KP8
P8006,考察,KP6
P8007,考察,KP12
P8007,考察,KP9
P8007,考察,KP8
P8007,考察,KP11
P8008,考察,KP9
P8008,考察,KP20
P8008,考察,KP11
P8009,考察,KP3
P8009,考察,KP9
P8009,考察,KP20
P8009,考察,KP34
P8009,考察,KP11
P8010,考察,KP3
P8010,考察,KP6
P8011,考察,KP9
P8011,考察,KP10
P8012,考察,KP1
P8012,考察,KP6
P8013,考察,KP4
P8013,考察,KP9
P8014,考察,KP5
P8015,考察,KP32
P8015,考察,KP3
P8015,考察,KP5
P8016,考察,KP32
P8016,考察,KP9
P8017,考察,KP32
P8017,考察,KP5
P8018,考察,KP32
P8018,考察,KP5
P8019,考察,KP32
P8019,考察,KP3
P8020,考察,KP9
P8021,考察,KP32
P8021,考察,KP3
P8021,考察,KP4
P8021,考察,KP5
P8022,考察,KP32
P8022,考察,KP21
P8022,考察,KP4
P8022,考察,KP13
P8022,考察,KP17
P8023,考察,KP21
P8023,考察,KP13
P8024,考察,KP9
P8025,考察,KP16
P8025,考察,KP4
P8025,考察,KP8
P8025,考察,KP22
P8026,考察,KP26
P8026,考察,KP9
P8026,考察,KP5
P8027,考察,KP8
P8027,考察,KP11
P8028,考察,KP21
P8028,考察,KP13
P8028,考察,KP9
P8028,考察,KP5
P8028,考察,KP8
P8028,考察,KP25
P8029,考察,KP5
P8029,考察,KP11
P8030,考察,KP1
P8030,考察,KP3
P8030,考察,KP21
P8030,考察,KP4
P8030,考察,KP17
P8031,考察,KP3
P8031,考察,KP4
P8031,考察,KP10
P8032,考察,KP9
P8032,考察,KP5
P8032,考察,KP8
P8032,考察,KP22
P8033,考察,KP3
P8033,考察,KP5
P8033,考察,KP6
P8034,考察,KP5
P8035,考察,KP1
P8035,考察,KP2
P8035,考察,KP16
P8035,考察,KP4
P8035,考察,KP5
P8036,考察,KP9
P8036,考察,KP5
P8036,考察,KP8
P8036,考察,KP15
P8037,考察,KP16
P8037,考察,KP4
P8037,考察,KP8
P8037,考察,KP27
P8038,考察,KP12
P8038,考察,KP3
P8038,考察,KP5
P8039,考察,KP9
P8039,考察,KP5
P8039,考察,KP11
P8040,考察,KP12
P8040,考察,KP11
P8041,考察,KP8
P8041,考察,KP22
P8042,考察,KP21
P8042,考察,KP4
P8042,考察,KP24
P8042,考察,KP17
P8042,考察,KP10
P8043,考察,KP3
P8044,考察,KP12
P8044,考察,KP9
P8045,考察,KP9
P8045,考察,KP8
P8045,考察,KP6
P8046,考察,KP2
P8046,考察,KP24
P8046,考察,KP37
P8046,考察,KP22
P8047,考察,KP8
P8048,考察,KP4
P8048,考察,KP30
P8049,考察,KP1
P8049,考察,KP3
P8049,考察,KP10
P8050,考察,KP1
P8050,考察,KP3
P8050,考察,KP20
P8050,考察,KP34
P8050,考察,KP11
P8051,考察,KP2
P8051,考察,KP3
P8051,考察,KP19
P8051,考察,KP5
P8051,考察,KP8
P8052,考察,KP9
P8052,考察,KP5
P8053,考察,KP4
P8054,考察,KP4
P8054,考察,KP27
P8055,考察,KP2
P8055,考察,KP21
P8055,考察,KP4
P8055,考察,KP37
P8056,考察,KP29
P8057,考察,KP29
P8058,考察,KP4
P8059,考察,KP4
P8060,考察,KP12
P8060,考察,KP3
P8061,考察,KP21
P8062,考察,KP23
P8062,考察,KP27
P8063,考察,KP23
P8063,考察,KP7
P8063,考察,KP8
P8064,考察,KP2
P8065,考察,KP12
P8065,考察,KP8
P8066,考察,KP12
P8066,考察,KP7
P8067,考察,KP4
P8067,考察,KP17
P8068,考察,KP29
P8069,考察,KP23
P8069,考察,KP2
P8069,考察,KP4
P8069,考察,KP8
P8070,考察,KP21
P8070,考察,KP13
P8070,考察,KP6
P8071,考察,KP21
P8072,考察,KP5
P8073,考察,KP4
P8073,考察,KP17
P8074,考察,KP8
P8074,考察,KP11
P8075,考察,KP12
P8075,考察,KP8
P8076,考察,KP4
P8076,考察,KP9
P8076,考察,KP5
P8077,考察,KP12
P8077,考察,KP9
P8077,考察,KP5
P8078,考察,KP2
P8078,考察,KP5
P8079,考察,KP4
P8079,考察,KP9
P8080,考察,KP21
P8080,考察,KP13
P8081,考察,KP12
P8081,考察,KP9
P8082,考察,KP9
P8082,考察,KP8
P8082,考察,KP11
P8083,考察,KP2
P8084,考察,KP21
P8084,考察,KP4
P8084,考察,KP13
P8084,考察,KP25
P8085,考察,KP4
P8085,考察,KP5
P8086,考察,KP5
P8086,考察,KP8
P8086,考察,KP17
P8087,考察,KP19
P8087,考察,KP8
P8088,考察,KP9
P8088,考察,KP5
P8088,考察,KP6
P8089,考察,KP16
P8089,考察,KP4
P8089,考察,KP30
P8089,考察,KP11
P8090,考察,KP2
P8090,考察,KP21
P8090,考察,KP24
P8090,考察,KP13
P8091,考察,KP1
P8091,考察,KP9
P8092,考察,KP21
P8093,考察,KP21
P8093,考察,KP4
P8093,考察,KP10
P8094,考察,KP21
P8094,考察,KP4
P8094,考察,KP24
P8094,考察,KP13
P8095,考察,KP2
P8095,考察,KP5
P8095,考察,KP11
P8096,考察,KP1
P8096,考察,KP21
P8096,考察,KP20
P8096,考察,KP34
P8096,考察,KP17
P8097,考察,KP23
P8098,考察,KP1
P8098,考察,KP16
P8098,考察,KP5
P8099,考察,KP3
P8100,考察,KP12
P8100,考察,KP3
P8100,考察,KP9
P8100,考察,KP6
P8100,考察,KP17
P8101,考察,KP3
P8101,考察,KP24
P8101,考察,KP11
P8102,考察,KP5
P8103,考察,KP22
P8103,考察,KP17
P8104,考察,KP7
P8104,考察,KP4
P8105,考察,KP3
P8105,考察,KP4
P8105,考察,KP24
P8106,考察,KP16
P8106,考察,KP21
P8106,考察,KP13
P8106,考察,KP17
P8107,考察,KP12
P8107,考察,KP9
P8107,考察,KP5
P8107,考察,KP8
P8108,考察,KP21
P8108,考察,KP24
P8108,考察,KP13
P8108,考察,KP9
P8108,考察,KP8
P8108,考察,KP6
P8109,考察,KP21
P8109,考察,KP13
P8109,考察,KP5
P8110,考察,KP5
P8110,考察,KP11
P8111,考察,KP9
P8111,考察,KP5
P8112,考察,KP4
P8112,考察,KP30
P8113,考察,KP3
P8113,考察,KP4
P8113,考察,KP22
P8114,考察,KP29
P8114,考察,KP35
P8114,考察,KP22
P8115,考察,KP4
P8115,考察,KP27
P8115,考察,KP10
P8116,考察,KP19
P8117,考察,KP4
P8117,考察,KP30
P8118,考察,KP2
P8118,考察,KP19
P8118,考察,KP8
P8119,考察,KP9
P8119,考察,KP6
P8120,考察,KP1
P8121,考察,KP2
P8121,考察,KP12
P8121,考察,KP5
P8122,考察,KP2
P8122,考察,KP12
P8122,考察,KP5
P8123,考察,KP2
P8123,考察,KP5
P8123,考察,KP8
P8124,考察,KP8
P8124,考察,KP22
P8125,考察,KP5
P8126,考察,KP3
P8126,考察,KP26
P8127,考察,KP3
P8127,考察,KP21
P8127,考察,KP4
P8127,考察,KP17
P8128,考察,KP4
P8128,考察,KP27
P8129,考察,KP4
P8129,考察,KP11
P8130,考察,KP9
P8131,考察,KP8
P8132,考察,KP12
P8132,考察,KP26
P8132,考察,KP8
P8133,考察,KP1
P8133,考察,KP2
P8133,考察,KP3
P8133,考察,KP5
P8133,考察,KP6
P8133,考察,KP10
P8134,考察,KP5
P8135,考察,KP5
P8136,考察,KP8
P8137,考察,KP1
P8137,考察,KP5
P8137,考察,KP8
P8137,考察,KP6
P8138,考察,KP9
P8138,考察,KP6
P8139,考察,KP1
P8139,考察,KP5
P8139,考察,KP8
P8139,考察,KP6
P8140,考察,KP5
P8141,考察,KP29
P8141,考察,KP35
P8142,考察,KP9
P8142,考察,KP8
P8143,考察,KP12
P8143,考察,KP5
P8144,考察,KP3
P8144,考察,KP21
P8144,考察,KP4
P8144,考察,KP17
P8145,考察,KP1
P8145,考察,KP2
P8145,考察,KP9
P8145,考察,KP5
P8146,考察,KP2
P8146,考察,KP21
P8146,考察,KP8
P8146,考察,KP37
P8146,考察,KP22
P8147,考察,KP2
P8147,考察,KP8
P8147,考察,KP22
P8147,考察,KP11
P8148,考察,KP24
P8148,考察,KP5
P8149,考察,KP9
P8149,考察,KP5
P8149,考察,KP6
P8150,考察,KP16
P8150,考察,KP4
P8151,考察,KP1
P8151,考察,KP4
P8152,考察,KP2
P8152,考察,KP16
P8152,考察,KP21
P8152,考察,KP13
P8153,考察,KP4
P8153,考察,KP9
P8153,考察,KP5
P8154,考察,KP21
P8154,考察,KP4
P8154,考察,KP35
P8154,考察,KP9
P8154,考察,KP6
P8154,考察,KP10
P8155,考察,KP9
P8155,考察,KP5
P8155,考察,KP6
P8156,考察,KP2
P8156,考察,KP12
P8156,考察,KP8
P8157,考察,KP2
P8158,考察,KP3
P8158,考察,KP21
P8158,考察,KP13
P8158,考察,KP17
P8159,考察,KP3
P8160,考察,KP12
P8160,考察,KP8
P8160,考察,KP22
P8161,考察,KP1
P8161,考察,KP3
P8161,考察,KP4
P8161,考察,KP10
P8162,考察,KP1
P8162,考察,KP2
P8162,考察,KP5
P8163,考察,KP3
P8163,考察,KP4
P8163,考察,KP9
P8163,考察,KP20
P8163,考察,KP8
P8164,考察,KP21
P8164,考察,KP4
P8164,考察,KP8
P8164,考察,KP17
P8165,考察,KP2
P8165,考察,KP9
P8165,考察,KP5
P8166,考察,KP9
P8166,考察,KP20
P8166,考察,KP5
P8167,考察,KP5
P8167,考察,KP8
P8168,考察,KP2
P8168,考察,KP9
P8169,考察,KP5
P8169,考察,KP8
P8169,考察,KP30
P8170,考察,KP1
P8170,考察,KP12
P8170,考察,KP3
P8171,考察,KP3
P8171,考察,KP4
P8171,考察,KP9
P8172,考察,KP5
P8172,考察,KP8
P8173,考察,KP1
P8173,考察,KP8
P8173,考察,KP6
P8173,考察,KP10
P8174,考察,KP23
P8174,考察,KP12
P8175,考察,KP1
P8175,考察,KP8
P8176,考察,KP2
P8176,考察,KP5
P8176,考察,KP8
P8176,考察,KP22
P8177,考察,KP3
P8177,考察,KP17
P8178,考察,KP16
P8178,考察,KP4
P8178,考察,KP17
P8179,考察,KP23
P8179,考察,KP4
P8179,考察,KP27
P8180,考察,KP12
P8180,考察,KP3
P8180,考察,KP17
P8181,考察,KP12
P8181,考察,KP9
P8182,考察,KP3
P8182,考察,KP7
P8183,考察,KP4
P8183,考察,KP13
P8184,考察,KP16
P8184,考察,KP4
P8185,考察,KP1
P8185,考察,KP9
P8185,考察,KP5
P8186,考察,KP9
P8186,考察,KP6
P8187,考察,KP2
P8187,考察,KP12
P8187,考察,KP9
P8187,考察,KP5
P8187,考察,KP6
P8188,考察,KP2
P8188,考察,KP8
P8189,考察,KP2
P8189,考察,KP21
P8189,考察,KP37
P8189,考察,KP6
P8190,考察,KP4
P8191,考察,KP9
P8192,考察,KP16
P8192,考察,KP12
P8192,考察,KP9
P8192,考察,KP8
P8193,考察,KP5
P8194,考察,KP3
P8195,考察,KP4
P8195,考察,KP11
P8196,考察,KP4
P8196,考察,KP11
P8197,考察,KP12
P8197,考察,KP9
P8197,考察,KP8
P8198,考察,KP8
P8199,考察,KP23
P8199,考察,KP2
P8199,考察,KP16
P8199,考察,KP4
P8199,考察,KP8
P8199,考察,KP27
P8200,考察,KP5
P8200,考察,KP8
P8201,考察,KP3
P8202,考察,KP21
P8203,考察,KP2
P8203,考察,KP3
P8203,考察,KP8
P8204,考察,KP2
P8204,考察,KP12
P8204,考察,KP9
P8205,考察,KP2
P8205,考察,KP21
P8205,考察,KP13
P8205,考察,KP5
P8206,考察,KP5
P8207,考察,KP3
P8207,考察,KP8
P8207,考察,KP22
P8208,考察,KP1
P8208,考察,KP3
P8208,考察,KP4
P8208,考察,KP6
P8208,考察,KP17
P8209,考察,KP4
P8210,考察,KP2
P8210,考察,KP19
P8211,考察,KP1
P8211,考察,KP5
P8212,考察,KP5
P8213,考察,KP23
P8213,考察,KP3
P8213,考察,KP31
P8214,考察,KP12
P8214,考察,KP8
P8214,考察,KP30
P8215,考察,KP12
P8215,考察,KP5
P8216,考察,KP21
P8216,考察,KP24
P8216,考察,KP25
P8216,考察,KP17
P8217,考察,KP9
P8219,考察,KP8
P8219,考察,KP22
P8220,考察,KP3
P8220,考察,KP24
P8221,考察,KP34
P8221,考察,KP11
P8222,考察,KP1
P8222,考察,KP2
P8222,考察,KP9
P8222,考察,KP8
P8223,考察,KP5
P8223,考察,KP6
P8224,考察,KP5
P8225,考察,KP32
P8226,考察,KP32
P8227,考察,KP32
P8228,考察,KP32
P8229,考察,KP32
P8230,考察,KP32
P8231,考察,KP32
P8232,考察,KP32
P8232,考察,KP5
P8233,考察,KP5
P8234,考察,KP9
P8234,考察,KP5
P8235,考察,KP4
P8235,考察,KP35
P8235,考察,KP8
P8235,考察,KP37
P8236,考察,KP35
P8237,考察,KP1
P8237,考察,KP12
P8237,考察,KP8
P8238,考察,KP14
P8238,考察,KP21
P8238,考察,KP24
P8238,考察,KP35
P8238,考察,KP9
P8239,考察,KP12
P8239,考察,KP9
P8239,考察,KP8
P8240,考察,KP3
P8240,考察,KP4
P8240,考察,KP9
P8241,考察,KP21
P8241,考察,KP4
P8241,考察,KP13
P8241,考察,KP20
P8241,考察,KP11
P8242,考察,KP4
P8242,考察,KP5
P8243,考察,KP23
P8243,考察,KP2
P8243,考察,KP12
P8243,考察,KP5
P8244,考察,KP5
P8245,考察,KP21
P8245,考察,KP24
P8245,考察,KP13
P8245,考察,KP17
P8246,考察,KP16
P8246,考察,KP4
P8247,考察,KP1
P8247,考察,KP2
P8247,考察,KP3
P8247,考察,KP4
P8247,考察,KP10
P8248,考察,KP2
P8248,考察,KP8
P8249,考察,KP5
P8250,考察,KP5
P8251,考察,KP5
P8252,考察,KP3
P8252,考察,KP13
P8252,考察,KP25
P8253,考察,KP4
P8253,考察,KP27
P8254,考察,KP4
P8255,考察,KP2
P8255,考察,KP19
P8256,考察,KP9
P8256,考察,KP11
P8257,考察,KP2
P8257,考察,KP21
P8257,考察,KP8
P8257,考察,KP22
P8257,考察,KP17
P8258,考察,KP21
P8258,考察,KP4
P8258,考察,KP13
P8258,考察,KP5
P8259,考察,KP9
P8259,考察,KP20
P8259,考察,KP5
P8260,考察,KP2
P8260,考察,KP5
P8260,考察,KP8
P8261,考察,KP2
P8261,考察,KP5
P8262,考察,KP9
P8263,考察,KP2
P8263,考察,KP5
P8264,考察,KP1
P8264,考察,KP25
P8264,考察,KP11
P8265,考察,KP24
P8265,考察,KP8
P8266,考察,KP3
P8266,考察,KP5
P8267,考察,KP21
P8267,考察,KP4
P8267,考察,KP17
P8268,考察,KP9
P8268,考察,KP6
P8269,考察,KP2
P8269,考察,KP19
P8269,考察,KP8
P8269,考察,KP6
P8270,考察,KP2
P8270,考察,KP12
P8270,考察,KP8
P8271,考察,KP1
P8271,考察,KP3
P8271,考察,KP9
P8272,考察,KP2
P8272,考察,KP5
P8272,考察,KP8
P8272,考察,KP22
P8273,考察,KP2
P8273,考察,KP5
P8273,考察,KP8
P8274,考察,KP4
P8274,考察,KP6
P8275,考察,KP3
P8275,考察,KP7
P8275,考察,KP6
P8276,考察,KP16
P8276,考察,KP12
P8276,考察,KP8
P8277,考察,KP16
P8277,考察,KP5
P8277,考察,KP6
P8278,考察,KP5
P8279,考察,KP4
P8279,考察,KP26
P8279,考察,KP9
P8279,考察,KP17
P8280,考察,KP12
P8280,考察,KP29
P8280,考察,KP8
P8281,考察,KP16
P8281,考察,KP8
P8281,考察,KP27
P8282,考察,KP2
P8283,考察,KP9
P8284,考察,KP8
P8284,考察,KP37
P8285,考察,KP8
P8285,考察,KP22
P8286,考察,KP6
P8287,考察,KP3
P8288,考察,KP3
P8289,考察,KP21
P8289,考察,KP4
P8289,考察,KP24
P8289,考察,KP15
P8289,考察,KP17
P8290,考察,KP21
P8290,考察,KP4
P8290,考察,KP26
P8290,考察,KP5
P8290,考察,KP11
P8290,考察,KP17
P8291,考察,KP4
P8292,考察,KP5
P8293,考察,KP5
P8294,考察,KP3
P8295,考察,KP4
P8295,考察,KP30
P8296,考察,KP12
P8296,考察,KP21
P8296,考察,KP13
P8297,考察,KP23
P8297,考察,KP2
P8297,考察,KP4
P8298,考察,KP27
P8299,考察,KP3
P8299,考察,KP7
P8299,考察,KP20
P8300,考察,KP3
P8300,考察,KP24
P8300,考察,KP34
P8300,考察,KP11
P8301,考察,KP9
P8301,考察,KP5
P8302,考察,KP16
P8302,考察,KP8
P8302,考察,KP27
P8303,考察,KP2
P8303,考察,KP12
P8303,考察,KP19
P8303,考察,KP17
P8304,考察,KP2
P8304,考察,KP5
P8304,考察,KP11
P8305,考察,KP23
P8305,考察,KP16
P8305,考察,KP22
P8306,考察,KP8
P8307,考察,KP2
P8307,考察,KP5
P8307,考察,KP8
P8308,考察,KP5
P8308,考察,KP6
P8309,考察,KP5
P8310,考察,KP5
P8310,考察,KP8
P8311,考察,KP5
P8312,考察,KP4
P8312,考察,KP8
P8312,考察,KP22
P8313,考察,KP23
P8313,考察,KP16
P8313,考察,KP4
P8314,考察,KP12
P8314,考察,KP22
P8315,考察,KP13
P8315,考察,KP9
P8315,考察,KP25
P8316,考察,KP9
P8316,考察,KP8
P8317,考察,KP2
P8317,考察,KP21
P8317,考察,KP5
P8317,考察,KP22
P8318,考察,KP1
P8318,考察,KP2
P8319,考察,KP7
P8319,考察,KP4
P8319,考察,KP9
P8320,考察,KP5
P8320,考察,KP11
P8321,考察,KP5
P8322,考察,KP9
P8322,考察,KP5
P8323,考察,KP5
P8324,考察,KP8
P8324,考察,KP30
P8325,考察,KP8
P8325,考察,KP30
P8325,考察,KP27
P8326,考察,KP3
P8326,考察,KP8
P8326,考察,KP22
P8327,考察,KP2
P8327,考察,KP3
P8327,考察,KP9
P8328,考察,KP4
P8328,考察,KP5
P8328,考察,KP10
P8329,考察,KP21
P8329,考察,KP24
P8329,考察,KP9
P8330,考察,KP21
P8330,考察,KP5
P8331,考察,KP1
P8331,考察,KP24
P8331,考察,KP17
P8332,考察,KP1
P8332,考察,KP20
P8332,考察,KP11
P8332,考察,KP10
P8333,考察,KP3
P8334,考察,KP27
P8335,考察,KP9
P8335,考察,KP8
P8336,考察,KP2
P8336,考察,KP5
P8336,考察,KP11
P8337,考察,KP12
P8337,考察,KP5
P8338,考察,KP19
P8339,考察,KP3
P8339,考察,KP17
P8340,考察,KP3
P8340,考察,KP9
P8341,考察,KP9
P8341,考察,KP8
P8341,考察,KP27
P8342,考察,KP23
P8342,考察,KP2
P8342,考察,KP5
P8343,考察,KP23
P8343,考察,KP4
P8343,考察,KP8
P8343,考察,KP27
P8344,考察,KP12
P8344,考察,KP24
P8344,考察,KP13
P8344,考察,KP5
P8344,考察,KP8
P8344,考察,KP34
P8345,考察,KP12
P8345,考察,KP21
P8345,考察,KP5
P8346,考察,KP9
P8346,考察,KP5
P8347,考察,KP5
